Image,Class,Path,split
Image1797,0,..\Images\Image1797.jpg,-0.31905393566661816
Image1799,1,..\Images\Image1799.jpg,1.0760071385985983
Image1800,1,..\Images\Image1800.jpg,0.02131164867194222
Image1801,1,..\Images\Image1801.jpg,1.9011906857530074
Image1802,0,..\Images\Image1802.jpg,-0.060660813814620775
Image1803,0,..\Images\Image1803.jpg,-0.7084067669104628
Image1804,0,..\Images\Image1804.jpg,-1.5137143926128271
Image1805,0,..\Images\Image1805.jpg,-1.803139676255945
Image1806,0,..\Images\Image1806.jpg,-1.5841359430054898
Image1807,0,..\Images\Image1807.jpg,0.2671266510114834
Image1808,0,..\Images\Image1808.jpg,0.5087250232299338
Image1809,1,..\Images\Image1809.jpg,-1.5811907020321334
Image1810,1,..\Images\Image1810.jpg,0.8950383140761154
Image1811,1,..\Images\Image1811.jpg,-0.4830610516834395
Image1813,1,..\Images\Image1813.jpg,1.6122206282554243
Image1814,1,..\Images\Image1814.jpg,0.8968393158655319
Image1816,1,..\Images\Image1816.jpg,-0.8911922254152874
Image1817,0,..\Images\Image1817.jpg,-2.151815401329305
Image1818,0,..\Images\Image1818.jpg,-0.7191533192424201
Image1821,1,..\Images\Image1821.jpg,-0.13125696709230472
Image1822,0,..\Images\Image1822.jpg,0.07685188295876821
Image1823,0,..\Images\Image1823.jpg,-0.22485598180807856
Image1824,1,..\Images\Image1824.jpg,-0.6500025808234597
Image1825,1,..\Images\Image1825.jpg,0.16865467196672768
Image1826,0,..\Images\Image1826.jpg,0.44194064956940904
Image1827,0,..\Images\Image1827.jpg,-1.090399077442846
Image1828,0,..\Images\Image1828.jpg,1.41093237974627
Image1829,1,..\Images\Image1829.jpg,-0.09858813228426173
Image1830,0,..\Images\Image1830.jpg,0.018849622944847662
Image1831,0,..\Images\Image1831.jpg,0.7082144232565571
Image1833,0,..\Images\Image1833.jpg,0.9531366339132451
Image1834,0,..\Images\Image1834.jpg,0.2871241652018242
Image1835,0,..\Images\Image1835.jpg,-0.6124373746404379
Image1836,0,..\Images\Image1836.jpg,0.36150352520610163
Image1838,0,..\Images\Image1838.jpg,0.10855970577652314
Image1839,0,..\Images\Image1839.jpg,-0.0332299906444608
Image1840,1,..\Images\Image1840.jpg,-0.2081168572725397
Image1841,0,..\Images\Image1841.jpg,-0.12853751143893075
Image1843,1,..\Images\Image1843.jpg,-0.5487249077409615
Image1844,1,..\Images\Image1844.jpg,0.09284490114111471
Image1845,1,..\Images\Image1845.jpg,0.15985639199740037
Image1846,0,..\Images\Image1846.jpg,-1.0276751409259581
Image1848,1,..\Images\Image1848.jpg,-0.8661748482145009
Image1850,0,..\Images\Image1850.jpg,0.42719436187168486
Image1851,0,..\Images\Image1851.jpg,-0.646227309843803
Image1852,0,..\Images\Image1852.jpg,1.775310892609512
Image1853,0,..\Images\Image1853.jpg,-1.19363683175648
Image1854,0,..\Images\Image1854.jpg,0.9191541736100015
Image1855,1,..\Images\Image1855.jpg,1.0005823180429783
Image1856,0,..\Images\Image1856.jpg,-0.6706202090766449
Image1857,0,..\Images\Image1857.jpg,1.3924653000643288
Image1858,0,..\Images\Image1858.jpg,-0.2500465145989528
Image1859,1,..\Images\Image1859.jpg,0.28869362927985703
Image1860,1,..\Images\Image1860.jpg,0.2603218387712207
Image1861,1,..\Images\Image1861.jpg,-0.1343087414705478
Image1862,1,..\Images\Image1862.jpg,0.8108082731597821
Image1864,1,..\Images\Image1864.jpg,-1.7485319732381808
Image1866,1,..\Images\Image1866.jpg,-1.6624919880356743
Image1867,1,..\Images\Image1867.jpg,1.0325462043416573
Image1868,1,..\Images\Image1868.jpg,1.1267051368275833
Image1869,0,..\Images\Image1869.jpg,-1.0909664302151982
Image1870,0,..\Images\Image1870.jpg,-0.4108142879545848
Image1871,0,..\Images\Image1871.jpg,-1.1057046684859357
Image1872,0,..\Images\Image1872.jpg,-0.21492103028873533
Image1873,0,..\Images\Image1873.jpg,-0.30803428418574125
Image1874,1,..\Images\Image1874.jpg,0.7796605322693398
Image1876,0,..\Images\Image1876.jpg,1.395683810789956
Image1877,1,..\Images\Image1877.jpg,-0.5621680265783021
Image1878,0,..\Images\Image1878.jpg,-0.20922187374452778
Image1879,0,..\Images\Image1879.jpg,-1.6834381922209503
Image1880,0,..\Images\Image1880.jpg,-0.8058700664961888
Image1881,0,..\Images\Image1881.jpg,0.9648516330974576
Image1883,0,..\Images\Image1883.jpg,-1.234348871879922
Image1884,1,..\Images\Image1884.jpg,-0.5924642591528942
Image1887,0,..\Images\Image1887.jpg,-0.8096035199216461
Image1889,0,..\Images\Image1889.jpg,-0.47383934707091613
Image1891,0,..\Images\Image1891.jpg,0.5462842480036996
Image1892,0,..\Images\Image1892.jpg,0.0064222698109378164
Image1893,0,..\Images\Image1893.jpg,-0.4363858905265686
Image1894,0,..\Images\Image1894.jpg,-0.10960980392583083
Image1895,0,..\Images\Image1895.jpg,-0.08836295920533532
Image1896,0,..\Images\Image1896.jpg,-0.3700110298821277
Image1897,0,..\Images\Image1897.jpg,-0.25879606266710237
Image1898,0,..\Images\Image1898.jpg,1.598647170504717
Image1899,0,..\Images\Image1899.jpg,0.5609194479412387
Image1900,0,..\Images\Image1900.jpg,-0.29548031802916036
Image1901,0,..\Images\Image1901.jpg,0.6969544045107356
Image1902,0,..\Images\Image1902.jpg,-0.33381948975600995
Image1904,0,..\Images\Image1904.jpg,0.3696421921980939
Image1905,0,..\Images\Image1905.jpg,-0.10730214400422888
Image1906,0,..\Images\Image1906.jpg,0.4477169258102776
Image1907,0,..\Images\Image1907.jpg,-1.5708761520684993
Image1908,0,..\Images\Image1908.jpg,-1.1267674689098053
Image1909,0,..\Images\Image1909.jpg,-1.1939250063990554
Image1911,1,..\Images\Image1911.jpg,1.732514999485092
Image1912,0,..\Images\Image1912.jpg,2.2313001461926323
Image1913,0,..\Images\Image1913.jpg,0.6380511014407572
Image1915,0,..\Images\Image1915.jpg,-1.801057734152739
Image1916,0,..\Images\Image1916.jpg,-0.5426737997340217
Image1917,1,..\Images\Image1917.jpg,-0.7877837519082389
Image1918,1,..\Images\Image1918.jpg,-0.620847598251116
Image1919,1,..\Images\Image1919.jpg,-0.1681438185847896
Image1920,0,..\Images\Image1920.jpg,-0.47209057769712737
Image1922,1,..\Images\Image1922.jpg,0.7479102561175338
Image1923,1,..\Images\Image1923.jpg,-1.0727430257398065
Image1924,1,..\Images\Image1924.jpg,0.23924686411114954
Image1925,1,..\Images\Image1925.jpg,2.0740826697499735
Image1926,1,..\Images\Image1926.jpg,-0.9193845915864234
Image1927,1,..\Images\Image1927.jpg,-2.5302875227463297
Image1928,0,..\Images\Image1928.jpg,-0.2860042218801108
Image1929,1,..\Images\Image1929.jpg,1.100959634998571
Image1930,1,..\Images\Image1930.jpg,1.9583474542205939
Image1931,1,..\Images\Image1931.jpg,-1.2295495944524168
Image1933,1,..\Images\Image1933.jpg,-0.46531045678005334
Image1934,1,..\Images\Image1934.jpg,-0.10594835430413566
Image1935,0,..\Images\Image1935.jpg,2.6443433470170348
Image1936,0,..\Images\Image1936.jpg,-1.5029703283951532
Image1938,0,..\Images\Image1938.jpg,0.4676931717654332
Image1939,0,..\Images\Image1939.jpg,1.0857863249393471
Image1940,1,..\Images\Image1940.jpg,0.09798315347089544
Image1941,0,..\Images\Image1941.jpg,0.3080505395041023
Image1942,0,..\Images\Image1942.jpg,-0.3916485674217911
Image1943,1,..\Images\Image1943.jpg,0.26912694124510733
Image1946,1,..\Images\Image1946.jpg,-0.36961033604363397
Image1947,1,..\Images\Image1947.jpg,0.37710039390218647
Image1949,1,..\Images\Image1949.jpg,1.1260502507721681
Image1950,1,..\Images\Image1950.jpg,-0.05139372358848624
Image1951,0,..\Images\Image1951.jpg,-1.7730324682068814
Image1954,0,..\Images\Image1954.jpg,-0.6537663386488198
Image1955,1,..\Images\Image1955.jpg,-0.5956612940434921
Image1956,1,..\Images\Image1956.jpg,1.3744380931708173
Image1957,0,..\Images\Image1957.jpg,-2.1356742139786955
Image1958,0,..\Images\Image1958.jpg,3.1377485336599937
Image1959,0,..\Images\Image1959.jpg,1.0560568090660518
Image1960,0,..\Images\Image1960.jpg,0.22323891412915967
Image1962,1,..\Images\Image1962.jpg,0.28555407485765694
Image1963,0,..\Images\Image1963.jpg,0.5211224283793383
Image1964,0,..\Images\Image1964.jpg,0.645215585950057
Image1965,1,..\Images\Image1965.jpg,0.5556044660034485
Image1966,1,..\Images\Image1966.jpg,0.08958068125524882
Image1969,1,..\Images\Image1969.jpg,-0.194908280352681
Image1970,1,..\Images\Image1970.jpg,1.1337700968670645
Image1972,0,..\Images\Image1972.jpg,-2.9403886346642802
Image1973,0,..\Images\Image1973.jpg,0.655900776529761
Image1974,1,..\Images\Image1974.jpg,0.19473619471877485
Image1976,1,..\Images\Image1976.jpg,-0.38851845308888583
Image1977,1,..\Images\Image1977.jpg,1.1241127199860135
Image1979,0,..\Images\Image1979.jpg,-0.7728776678236091
Image1980,0,..\Images\Image1980.jpg,0.4070522871245351
Image1981,1,..\Images\Image1981.jpg,-0.971656734541286
Image1983,0,..\Images\Image1983.jpg,-0.6267172245899651
Image1985,1,..\Images\Image1985.jpg,0.9531250453760867
Image1986,0,..\Images\Image1986.jpg,0.513085420097293
Image1988,0,..\Images\Image1988.jpg,0.5161782871149584
Image1989,0,..\Images\Image1989.jpg,-0.6414815952229522
Image1990,0,..\Images\Image1990.jpg,0.43192254467394064
Image1991,0,..\Images\Image1991.jpg,0.8004095252276823
Image1992,0,..\Images\Image1992.jpg,0.7542913298135743
Image1993,0,..\Images\Image1993.jpg,1.188913371474643
Image1994,1,..\Images\Image1994.jpg,0.7083038472010638
Image1996,0,..\Images\Image1996.jpg,1.0701502383164274
Image1998,0,..\Images\Image1998.jpg,-0.8818746512277178
Image1999,1,..\Images\Image1999.jpg,-0.16306696394376388
Image2000,0,..\Images\Image2000.jpg,-0.7449026448064491
Image2001,0,..\Images\Image2001.jpg,-0.6751782749743815
Image2002,0,..\Images\Image2002.jpg,-0.14451867071551783
Image2003,0,..\Images\Image2003.jpg,-0.7924199209999613
Image2006,0,..\Images\Image2006.jpg,0.21329370737293857
Image2008,0,..\Images\Image2008.jpg,-0.8170886310681906
Image2009,0,..\Images\Image2009.jpg,0.6592456684324051
Image2011,1,..\Images\Image2011.jpg,-1.6075598643689741
Image2012,1,..\Images\Image2012.jpg,-0.7627247785662142
Image2013,0,..\Images\Image2013.jpg,-0.7691423497872982
Image2014,1,..\Images\Image2014.jpg,-0.9399031011088647
Image2015,1,..\Images\Image2015.jpg,0.8294748419317485
Image2016,1,..\Images\Image2016.jpg,-0.19382613877280352
Image2018,1,..\Images\Image2018.jpg,-2.0038623644067535
Image2019,1,..\Images\Image2019.jpg,0.6354180302092264
Image2020,1,..\Images\Image2020.jpg,-1.2392583948534726
Image2021,1,..\Images\Image2021.jpg,0.05993263026632825
Image2022,0,..\Images\Image2022.jpg,0.2773769379581917
Image2023,0,..\Images\Image2023.jpg,1.360658595838651
Image2028,0,..\Images\Image2028.jpg,1.2389463529394373
Image2030,1,..\Images\Image2030.jpg,-0.49163618563204736
Image2031,1,..\Images\Image2031.jpg,0.8071225966373103
Image2032,0,..\Images\Image2032.jpg,-0.9735461997044687
Image2033,0,..\Images\Image2033.jpg,0.47635776935621926
Image2034,0,..\Images\Image2034.jpg,0.5054701591666269
Image2036,0,..\Images\Image2036.jpg,2.7596600389110777
Image2037,0,..\Images\Image2037.jpg,0.39241596717876703
Image2038,0,..\Images\Image2038.jpg,-0.5089636257074988
Image2039,0,..\Images\Image2039.jpg,-0.025574312191994436
Image2040,0,..\Images\Image2040.jpg,-1.7690759048891183
Image2041,0,..\Images\Image2041.jpg,-0.6947131310890582
Image2042,0,..\Images\Image2042.jpg,-0.409282438113104
Image2043,0,..\Images\Image2043.jpg,-0.5240883979345925
Image2044,0,..\Images\Image2044.jpg,0.152354872033722
Image2045,0,..\Images\Image2045.jpg,-0.8224199323822006
Image2046,0,..\Images\Image2046.jpg,1.1210306673244714
Image2047,0,..\Images\Image2047.jpg,0.00020706491819709385
Image2048,0,..\Images\Image2048.jpg,-0.009300321138614417
Image2049,0,..\Images\Image2049.jpg,-0.32789471651291785
Image2050,0,..\Images\Image2050.jpg,0.15519068385897913
Image2051,0,..\Images\Image2051.jpg,0.8250982646676347
Image2052,0,..\Images\Image2052.jpg,-0.8671302157109003
Image2053,0,..\Images\Image2053.jpg,-0.6581164890752567
Image2054,0,..\Images\Image2054.jpg,-0.30372602877666466
Image2055,0,..\Images\Image2055.jpg,-1.345870923473215
Image2058,0,..\Images\Image2058.jpg,0.8743891807127275
Image2059,0,..\Images\Image2059.jpg,0.26256132900192497
Image2060,0,..\Images\Image2060.jpg,0.19358991136754436
Image2063,0,..\Images\Image2063.jpg,0.3904648499288896
Image2065,1,..\Images\Image2065.jpg,0.26536234939962844
Image2066,1,..\Images\Image2066.jpg,-0.5827586576115821
Image2067,1,..\Images\Image2067.jpg,-2.438817158276429
Image2068,0,..\Images\Image2068.jpg,-0.13427916218630415
Image2070,1,..\Images\Image2070.jpg,0.9262154022415924
Image2071,1,..\Images\Image2071.jpg,0.9653974845911707
Image2074,1,..\Images\Image2074.jpg,0.1973157074055956
Image2075,0,..\Images\Image2075.jpg,-0.6176518954343502
Image2076,0,..\Images\Image2076.jpg,-0.31607285602704976
Image2077,1,..\Images\Image2077.jpg,0.6157711497711416
Image2080,0,..\Images\Image2080.jpg,-0.4501892648514116
Image2081,0,..\Images\Image2081.jpg,0.0005279588565972928
Image2082,0,..\Images\Image2082.jpg,0.6012067489291149
Image2084,0,..\Images\Image2084.jpg,-2.296180953137238
Image2085,0,..\Images\Image2085.jpg,-0.5505368494915835
Image2086,0,..\Images\Image2086.jpg,-1.2207124259141586
Image2087,1,..\Images\Image2087.jpg,-0.5081401976473109
Image2088,0,..\Images\Image2088.jpg,-0.14778031881747153
Image2089,0,..\Images\Image2089.jpg,-0.4532484090230134
Image2092,1,..\Images\Image2092.jpg,0.30047435961082836
Image2093,0,..\Images\Image2093.jpg,0.6222071440434019
Image2094,0,..\Images\Image2094.jpg,-1.1388331177807691
Image2095,1,..\Images\Image2095.jpg,1.0391117874202687
Image2096,0,..\Images\Image2096.jpg,-0.07576428653545988
Image2098,0,..\Images\Image2098.jpg,-1.0718572330401555
Image2099,1,..\Images\Image2099.jpg,-1.5537587660160643
Image2102,0,..\Images\Image2102.jpg,-0.9020515543575104
Image2103,0,..\Images\Image2103.jpg,-0.8696630812746944
Image2104,0,..\Images\Image2104.jpg,1.1254347844147694
Image2105,1,..\Images\Image2105.jpg,-1.1894118928673278
Image2106,1,..\Images\Image2106.jpg,1.6426729532559634
Image2107,1,..\Images\Image2107.jpg,-0.9006207346478687
Image2109,0,..\Images\Image2109.jpg,-0.3286184757489846
Image2110,0,..\Images\Image2110.jpg,0.6031874310823431
Image2111,0,..\Images\Image2111.jpg,-0.5441140021141926
Image2112,0,..\Images\Image2112.jpg,-0.1627929060722942
Image2114,1,..\Images\Image2114.jpg,-1.0021874557814727
Image2115,0,..\Images\Image2115.jpg,0.7408243454201259
Image2116,0,..\Images\Image2116.jpg,-0.5132135664715852
Image2117,0,..\Images\Image2117.jpg,-0.22859991534001858
Image2118,0,..\Images\Image2118.jpg,-0.9943493746085122
Image2119,1,..\Images\Image2119.jpg,-2.5623336587953105
Image2120,1,..\Images\Image2120.jpg,-0.19102776260016902
Image2121,0,..\Images\Image2121.jpg,2.412615421612916
Image2122,0,..\Images\Image2122.jpg,0.7846042878980238
Image2125,0,..\Images\Image2125.jpg,0.02246589281204638
Image2126,1,..\Images\Image2126.jpg,0.54711911517521
Image2127,1,..\Images\Image2127.jpg,-1.1808128153088449
Image2128,1,..\Images\Image2128.jpg,1.114321694668872
Image2129,1,..\Images\Image2129.jpg,0.7153813154412441
Image2132,1,..\Images\Image2132.jpg,0.019616657693989903
Image2133,1,..\Images\Image2133.jpg,0.6728612359668199
Image2136,0,..\Images\Image2136.jpg,-0.573601772896901
Image2137,1,..\Images\Image2137.jpg,0.1018562952619867
Image2138,1,..\Images\Image2138.jpg,1.5490201514951873
Image2139,1,..\Images\Image2139.jpg,-1.2391070756539009
Image2140,0,..\Images\Image2140.jpg,-1.46752526575244
Image2141,0,..\Images\Image2141.jpg,0.16476084123651674
Image2142,0,..\Images\Image2142.jpg,0.05088770185601806
Image2143,0,..\Images\Image2143.jpg,0.1733416643704082
Image2144,0,..\Images\Image2144.jpg,0.24395319790850026
Image2145,1,..\Images\Image2145.jpg,-0.22320225463480511
Image2148,0,..\Images\Image2148.jpg,-0.828497024780246
Image2149,0,..\Images\Image2149.jpg,-0.10325476014904739
Image2151,0,..\Images\Image2151.jpg,-0.17585440443207118
Image2152,0,..\Images\Image2152.jpg,1.6614701657280182
Image2153,1,..\Images\Image2153.jpg,0.020886488295961788
Image2154,1,..\Images\Image2154.jpg,0.23070090571868349
Image2155,1,..\Images\Image2155.jpg,-1.2601647651725802
Image2157,1,..\Images\Image2157.jpg,-0.375196380323937
Image2158,1,..\Images\Image2158.jpg,-0.31771509675623405
Image2160,0,..\Images\Image2160.jpg,0.5576910607251245
Image2161,0,..\Images\Image2161.jpg,-1.111457956937032
Image2162,0,..\Images\Image2162.jpg,0.24650477843200488
Image2163,0,..\Images\Image2163.jpg,0.49822174849678513
Image2164,1,..\Images\Image2164.jpg,1.1401490385212665
Image2165,0,..\Images\Image2165.jpg,1.5805406865683735
Image2166,0,..\Images\Image2166.jpg,-1.0150941918278686
Image2167,0,..\Images\Image2167.jpg,-0.8108575112103382
Image2168,0,..\Images\Image2168.jpg,-1.2575778589146163
Image2169,0,..\Images\Image2169.jpg,-0.23401985910698136
Image2170,0,..\Images\Image2170.jpg,0.4663583744463345
Image2171,0,..\Images\Image2171.jpg,0.9873345165891019
Image2172,1,..\Images\Image2172.jpg,-0.07595102364252276
Image2174,0,..\Images\Image2174.jpg,0.15175799224874037
Image2175,0,..\Images\Image2175.jpg,-0.835142901630023
Image2176,0,..\Images\Image2176.jpg,2.0895387216947734
Image2177,1,..\Images\Image2177.jpg,-1.6076610271180587
Image2178,1,..\Images\Image2178.jpg,0.18474057889572446
Image2181,1,..\Images\Image2181.jpg,-0.19003903500149447
Image2182,0,..\Images\Image2182.jpg,-0.3574454228104272
Image2183,1,..\Images\Image2183.jpg,-0.18039168176240783
Image2184,1,..\Images\Image2184.jpg,1.3728484746765302
Image2185,1,..\Images\Image2185.jpg,-2.211861911329507
Image2186,0,..\Images\Image2186.jpg,1.5334337012963255
Image2188,1,..\Images\Image2188.jpg,-0.2666523292344148
Image2189,0,..\Images\Image2189.jpg,-0.42924442029866183
Image2190,0,..\Images\Image2190.jpg,0.5885532697707198
Image2191,0,..\Images\Image2191.jpg,-1.5981243518837476
Image2192,0,..\Images\Image2192.jpg,0.46217266608194285
Image2194,0,..\Images\Image2194.jpg,-1.3631740045928105
Image2195,0,..\Images\Image2195.jpg,0.18970616761039566
Image2196,0,..\Images\Image2196.jpg,-0.6619821777966091
Image2197,0,..\Images\Image2197.jpg,0.42588720619303577
Image2199,0,..\Images\Image2199.jpg,-0.6414869090443096
Image2200,0,..\Images\Image2200.jpg,0.487872284871074
Image2202,0,..\Images\Image2202.jpg,-0.19090379172729868
Image2203,0,..\Images\Image2203.jpg,0.7197579421481819
Image2204,0,..\Images\Image2204.jpg,-1.2932729578711637
Image2206,0,..\Images\Image2206.jpg,0.47240627788037737
Image2207,0,..\Images\Image2207.jpg,1.484116028535965
Image2208,0,..\Images\Image2208.jpg,0.35561334878566
Image2209,1,..\Images\Image2209.jpg,-0.31305803052315434
Image2210,0,..\Images\Image2210.jpg,-0.0007085945766459172
Image2211,0,..\Images\Image2211.jpg,-1.2504077339697175
Image2212,0,..\Images\Image2212.jpg,0.6045153263553668
Image2213,1,..\Images\Image2213.jpg,0.8823330623234091
Image2214,1,..\Images\Image2214.jpg,-0.45209033283308037
Image2215,1,..\Images\Image2215.jpg,-0.4700421477595015
Image2217,1,..\Images\Image2217.jpg,-0.4367197360405955
Image2218,1,..\Images\Image2218.jpg,-0.06613261462582246
Image2219,1,..\Images\Image2219.jpg,2.0997217891665154
Image2220,0,..\Images\Image2220.jpg,-0.24702570074599667
Image2224,0,..\Images\Image2224.jpg,-0.181224173218103
Image2225,0,..\Images\Image2225.jpg,-0.649373038321426
Image2226,0,..\Images\Image2226.jpg,1.321304032273012
Image2227,0,..\Images\Image2227.jpg,1.4196030045136372
Image2228,1,..\Images\Image2228.jpg,-0.6004235657387051
Image2230,0,..\Images\Image2230.jpg,1.0075136898369221
Image2231,1,..\Images\Image2231.jpg,-0.684629825760004
Image2232,0,..\Images\Image2232.jpg,0.7906255991627686
Image2234,0,..\Images\Image2234.jpg,0.8925973382993092
Image2235,0,..\Images\Image2235.jpg,-1.2111719292807812
Image2237,0,..\Images\Image2237.jpg,0.014273067836434106
Image2238,0,..\Images\Image2238.jpg,-0.9539394193966448
Image2239,0,..\Images\Image2239.jpg,-0.4070363129267805
Image2240,0,..\Images\Image2240.jpg,0.6863184569567008
Image2242,0,..\Images\Image2242.jpg,0.5844129804724842
Image2243,0,..\Images\Image2243.jpg,1.9764405845154855
Image2244,0,..\Images\Image2244.jpg,-1.5642416117110514
Image2245,0,..\Images\Image2245.jpg,1.617212574968624
Image2246,0,..\Images\Image2246.jpg,0.10435593752321293
Image2247,0,..\Images\Image2247.jpg,-0.8987840483231282
Image2248,0,..\Images\Image2248.jpg,-1.3303136257389898
Image2249,1,..\Images\Image2249.jpg,-0.1891203907770335
Image2251,1,..\Images\Image2251.jpg,-0.12754912037753421
Image2252,1,..\Images\Image2252.jpg,1.5111549302473475
Image2253,0,..\Images\Image2253.jpg,-1.4511756900515589
Image2255,1,..\Images\Image2255.jpg,-1.252393444413119
Image2256,1,..\Images\Image2256.jpg,0.3636318826249679
Image2257,0,..\Images\Image2257.jpg,0.8868873900973003
Image2258,0,..\Images\Image2258.jpg,-0.42076179368105326
Image2259,0,..\Images\Image2259.jpg,-2.6042138566271342
Image2262,1,..\Images\Image2262.jpg,0.40429475496169764
Image2263,1,..\Images\Image2263.jpg,1.235782191822154
Image2264,0,..\Images\Image2264.jpg,-1.0710536796490489
Image2265,1,..\Images\Image2265.jpg,0.6802161054504494
Image2267,0,..\Images\Image2267.jpg,-1.7785875840065168
Image2268,1,..\Images\Image2268.jpg,0.31965182591897723
Image2269,1,..\Images\Image2269.jpg,-0.5041798310076715
Image2270,1,..\Images\Image2270.jpg,-0.08152267310164589
Image2271,1,..\Images\Image2271.jpg,0.34767648353833636
Image2272,1,..\Images\Image2272.jpg,-0.4872285641135523
Image2273,1,..\Images\Image2273.jpg,-0.6757080791616118
Image2275,0,..\Images\Image2275.jpg,-1.0872459388628026
Image2276,1,..\Images\Image2276.jpg,-1.0858251288851855
Image2277,0,..\Images\Image2277.jpg,0.6793732829565033
Image2278,1,..\Images\Image2278.jpg,-1.148794035158656
Image2279,0,..\Images\Image2279.jpg,0.6663125009092119
Image2280,0,..\Images\Image2280.jpg,0.4625912928539512
Image2281,1,..\Images\Image2281.jpg,-1.7258067287905967
Image2282,0,..\Images\Image2282.jpg,-0.6775646523356551
Image2284,0,..\Images\Image2284.jpg,-0.9811655311396816
Image2285,0,..\Images\Image2285.jpg,-0.46440426230938764
Image2286,0,..\Images\Image2286.jpg,0.4620608932518965
Image2287,1,..\Images\Image2287.jpg,0.7833905092825955
Image2288,0,..\Images\Image2288.jpg,-0.2515388860444957
Image2290,1,..\Images\Image2290.jpg,1.4223698616985077
Image2292,1,..\Images\Image2292.jpg,0.9788580507817954
Image2293,1,..\Images\Image2293.jpg,0.08531814256502405
Image2294,1,..\Images\Image2294.jpg,-0.8082657216409264
Image2296,0,..\Images\Image2296.jpg,0.5225141052657575
Image2300,0,..\Images\Image2300.jpg,-1.503080301759818
Image2301,1,..\Images\Image2301.jpg,1.0519476177229186
Image2302,1,..\Images\Image2302.jpg,-0.9980606273144129
Image2303,0,..\Images\Image2303.jpg,-0.3839712719523516
Image2304,0,..\Images\Image2304.jpg,0.2502002062516945
Image2305,0,..\Images\Image2305.jpg,1.9956674897839644
Image2306,0,..\Images\Image2306.jpg,3.109918556005361
Image2307,0,..\Images\Image2307.jpg,0.6067230591361827
Image2308,0,..\Images\Image2308.jpg,-0.18319661872038787
Image2309,1,..\Images\Image2309.jpg,0.5345056484805503
Image2310,0,..\Images\Image2310.jpg,0.8876554258738361
Image2311,0,..\Images\Image2311.jpg,-0.3206676255571917
Image2312,0,..\Images\Image2312.jpg,1.7952113559123222
Image2313,0,..\Images\Image2313.jpg,0.23007075919140207
Image2314,0,..\Images\Image2314.jpg,0.49774308909139425
Image2315,0,..\Images\Image2315.jpg,0.6659242520544614
Image2316,0,..\Images\Image2316.jpg,0.4215866106144557
Image2317,0,..\Images\Image2317.jpg,0.8389405004696122
Image2318,0,..\Images\Image2318.jpg,-0.6172531865469232
Image2319,0,..\Images\Image2319.jpg,-0.5583017539460305
Image2320,0,..\Images\Image2320.jpg,-1.100154232971695
Image2321,1,..\Images\Image2321.jpg,0.4395012306202264
Image2322,0,..\Images\Image2322.jpg,0.7789365035121141
Image2323,1,..\Images\Image2323.jpg,0.4577728661518858
Image2324,0,..\Images\Image2324.jpg,1.6744924333475373
Image2325,1,..\Images\Image2325.jpg,-0.005596018829046555
Image2326,0,..\Images\Image2326.jpg,0.6687416555925126
Image2327,0,..\Images\Image2327.jpg,-1.0917008761393143
Image2328,0,..\Images\Image2328.jpg,-0.387099702474401
Image2329,0,..\Images\Image2329.jpg,0.6955377575657775
Image2331,0,..\Images\Image2331.jpg,-0.29396694766418224
Image2332,1,..\Images\Image2332.jpg,-0.07159925185806683
Image2333,1,..\Images\Image2333.jpg,-1.5178737466808094
Image2334,1,..\Images\Image2334.jpg,-0.3570292008066094
Image2336,0,..\Images\Image2336.jpg,0.5752050161065663
Image2337,0,..\Images\Image2337.jpg,0.5006657213812097
Image2339,0,..\Images\Image2339.jpg,0.007063158628176452
Image2340,1,..\Images\Image2340.jpg,-0.6603211394734471
Image2342,0,..\Images\Image2342.jpg,0.4209729443893898
Image2343,0,..\Images\Image2343.jpg,0.49201884799279927
Image2344,0,..\Images\Image2344.jpg,-0.5260348426675804
Image2345,1,..\Images\Image2345.jpg,-2.1533429198712444
Image2346,1,..\Images\Image2346.jpg,1.0971527117536957
Image2348,1,..\Images\Image2348.jpg,-0.8627757640431206
Image2349,1,..\Images\Image2349.jpg,0.6934789119139937
Image2351,0,..\Images\Image2351.jpg,1.0599363840466218
Image2352,0,..\Images\Image2352.jpg,0.6170059495766975
Image2353,0,..\Images\Image2353.jpg,0.6835693232004776
Image2356,0,..\Images\Image2356.jpg,0.26125053123385605
Image2357,0,..\Images\Image2357.jpg,-0.36927713924620315
Image2358,1,..\Images\Image2358.jpg,0.14338846734225108
Image2360,0,..\Images\Image2360.jpg,0.40865281148067084
Image2361,1,..\Images\Image2361.jpg,-1.0293715081820716
Image2363,1,..\Images\Image2363.jpg,-1.5223591862178911
Image2364,1,..\Images\Image2364.jpg,1.1126883749899252
Image2365,1,..\Images\Image2365.jpg,-0.6292633936927887
Image2366,1,..\Images\Image2366.jpg,1.5337277099164992
Image2367,1,..\Images\Image2367.jpg,-0.5358014630522978
Image2369,0,..\Images\Image2369.jpg,-1.1165244399486591
Image2370,0,..\Images\Image2370.jpg,1.2358116200069387
Image2371,0,..\Images\Image2371.jpg,-0.15589817793666752
Image2372,1,..\Images\Image2372.jpg,-0.5482872964906009
Image2373,1,..\Images\Image2373.jpg,0.1600182258527877
Image2374,0,..\Images\Image2374.jpg,0.501782736167545
Image2376,1,..\Images\Image2376.jpg,1.4484992298929262
